22.49542833,113.9242475
22.49547607,113.9242616
22.49552273,113.9242814
22.49557834,113.924295
22.49567166,113.9242944
22.49570095,113.9243278
22.49576497,113.9243099
22.49579915,113.9243248
22.49588759,113.9242836
22.49589789,113.924247
22.49596219,113.924216
22.49602322,113.924171
22.49604058,113.9241406
22.49609429,113.9240875
22.4961244,113.9240164
22.49615207,113.9239673
22.49617106,113.9239195
22.49617893,113.9238525
22.49617133,113.9237891
22.49616564,113.9237242
22.49612793,113.9236822
22.49607992,113.9235908
22.49604736,113.9235688
22.49600043,113.9235219
22.49595161,113.9234847
22.49589572,113.9234405
22.49583143,113.9234112
22.49576009,113.9233917
22.49570964,113.9233865
22.49564345,113.9233805
22.49554199,113.9233602
22.49549506,113.9233599
22.49543864,113.9233499
22.49536458,113.923332
22.49530979,113.9233276
22.49523872,113.9233
22.49517822,113.9232804
22.49513075,113.9232642
22.49506592,113.9232544
22.49501004,113.9232349
22.49495388,113.9232292
22.49491889,113.923234
22.49486816,113.9232441
22.49481689,113.9232642
22.49476888,113.9232962
22.49471164,113.9233455
22.4946601,113.9234001
22.49461263,113.9234475
22.49457737,113.9235059
22.49455322,113.9235845
22.49453505,113.9236434
22.49454129,113.9237128
22.49452908,113.9237853
22.49454725,113.9238642
22.4945478,113.9239182
22.49458035,113.9239676
22.49461778,113.9240025
22.49467936,113.9240609
22.4947366,113.9240869
22.49479058,113.9241083
22.49487169,113.9241569
22.49494086,113.9241737
22.49500515,113.9242093
22.49505317,113.9242285
22.49510851,113.9242247
22.49517442,113.9242182
22.49524224,113.9242288
22.49530382,113.9242291
22.49535156,113.9242453
22.49540744,113.9242654
22.49547879,113.9242868
22.49553114,113.9243132
22.49560167,113.924324
22.49566569,113.9243294
22.49572537,113.9243126
22.49580105,113.9242944
22.49586941,113.9242649
22.4959375,113.9242095
22.49602078,113.9241295
22.49606635,113.9240826
22.49611328,113.9240004
22.49615316,113.9239328
22.49616021,113.9238631
22.49616618,113.9238045
22.49616889,113.9237448
22.49614421,113.9236819
22.49611898,113.9236195
22.49608398,113.9235617
22.49604194,113.9235107
22.49598389,113.9234703
22.49587511,113.9234275
22.49581923,113.9234014
22.49574761,113.9233822
22.49569255,113.9233672
22.49561551,113.923351
22.49553141,113.9233363
22.49546821,113.9233211
22.49541585,113.9233198
22.4953616,113.9233081
22.49528998,113.9232926
22.4952181,113.9232745
22.49515652,113.9232484
22.49508328,113.9232378
22.49502469,113.9232265
22.49497287,113.9232265
22.49489529,113.9232414
22.49481066,113.9232688
22.49473768,113.9233393
22.49470025,113.923374
22.49467421,113.9233624
22.49464355,113.9234087
22.49459391,113.9234975
22.49457764,113.9235639
22.49455078,113.9236344
22.49455132,113.9237118
22.49455811,113.9237763
22.49455702,113.9238156
22.49458143,113.9238704
22.49461561,113.9239204
22.49466905,113.9240023
22.49475993,113.9240856
22.49482964,113.9241162
22.49491048,113.9241393
22.49498861,113.9241479
22.49506429,113.9241621
22.49514567,113.9241767
22.49520182,113.9241857
22.49527452,113.9241979
22.49534993,113.9241946
22.49541368,113.9241992
22.49547879,113.9242144
22.49555311,113.924232
22.49562229,113.9242407
22.4957015,113.9242478
22.49575168,113.9242711
22.49580892,113.9242657
22.49587972,113.9242527
22.49594048,113.9242185
22.49599935,113.924174
22.4960536,113.9241102
22.49609836,113.9240405
22.49612766,113.9239716
22.4961556,113.9238995
22.49615777,113.9238382
22.49615343,113.9237497
22.49612088,113.9236713
22.49608019,113.9235946
22.49603651,113.9235352
22.49598253,113.9234823
22.49592963,113.9234394
22.49587402,113.9233987
22.49579563,113.9233773
22.49573595,113.9233672
22.49567952,113.9233588
22.49561361,113.9233445
22.49554688,113.9233382
22.49546875,113.9233241
22.49540256,113.9233127
22.49532362,113.9233032
22.49526015,113.9232924
22.49518772,113.9232978
22.49510959,113.923285
22.49505452,113.9232709
22.49499051,113.9232669
22.49492188,113.9232598
22.49486003,113.9232688
22.49479085,113.923288
22.49474935,113.9233279
22.49469889,113.9233721
22.49465441,113.9234256
22.49460422,113.9234977
22.49458225,113.9235457
22.49456163,113.9236127
22.49455594,113.9236727
22.49451877,113.9237161
22.49453939,113.9238015
22.49460015,113.9238832
22.49462619,113.9239507
22.49465929,113.9240525
22.49472602,113.9241235
22.49476888,113.924145
22.49481038,113.924184
22.49486844,113.9241656
22.49497125,113.9241992
22.49503933,113.9242057
22.49510417,113.924228
22.49517307,113.9242407
22.49520237,113.924231
22.49526991,113.9242402
22.49534722,113.9241981
22.49540663,113.9242421
22.49549533,113.9242733
22.49558485,113.9242735
22.49564833,113.9242773
22.49571425,113.9243096
22.49573541,113.9243153
22.49580892,113.9242836
22.49589057,113.9242638
22.49595947,113.9242266
22.4960159,113.9241762
22.49606608,113.9240983
22.49609728,113.9240069
22.49611762,113.9239437
22.49614204,113.9238843
22.49614204,113.9237942
22.49613905,113.9237139
22.49612115,113.9236515
22.49609077,113.9235848
22.49604818,113.9235183
22.49601427,113.9234768
22.49597005,113.9234416
22.49589844,113.9234036
22.49582275,113.9233816
22.49576172,113.9233735
22.49570231,113.9233599
22.49563883,113.9233458
22.49556912,113.9233344
22.49549316,113.9233219
22.49542887,113.9233127
22.4953635,113.9233035
22.4952889,113.9232907
22.49521566,113.923275
22.49514838,113.9232688
22.49509087,113.9232631
22.49501845,113.923249
22.49497179,113.9232332
22.49489204,113.9232446
22.49481988,113.9232837
22.49474826,113.9233154
22.49468452,113.9233708
22.49462267,113.9234361
22.49459174,113.9234983
22.4945714,113.9235645
22.49455675,113.9236456
22.49455132,113.9237044
22.49455268,113.9237945
22.49456434,113.9238612
22.49457737,113.9239415
22.49462212,113.9240167
22.49467448,113.9240663
22.49473389,113.924107
22.49478543,113.9241374
22.49485786,113.9241764
22.4949311,113.9241881
22.49501628,113.9242057
22.49507894,113.9242209
22.49514459,113.9242364
22.49519965,113.9242578
22.49527479,113.9242502
22.49534587,113.9242608
22.49542101,113.9242662
22.49549886,113.9242692
22.49556261,113.9242776
22.49563097,113.9242885
22.49570448,113.9242958
22.49576606,113.9242839
22.49584527,113.9242556
22.49591634,113.9241938
22.49597358,113.9241488
22.49602159,113.9240991
22.49606635,113.9240115
22.4961084,113.9239657
22.49612739,113.9238789
22.49613742,113.9238083
22.49611789,113.923705
22.49609755,113.923632
22.49607151,113.9235506
22.49604167,113.9235031
22.49601047,113.9234695
22.49595296,113.9234296
22.49589545,113.9233841
22.49582547,113.9233705
22.49577121,113.9233678
22.49571018,113.9233577
22.49563449,113.9233453
22.49553792,113.9233225
22.49545709,113.9233081
22.49537299,113.9232989
22.49531277,113.9232967
22.49519938,113.9233
22.49514377,113.9232869
22.49506972,113.9232661
22.49500109,113.9232701
22.49495958,113.9232593
22.4948961,113.9232639
22.4948329,113.9232932
22.49473633,113.9233518
22.49466607,113.9233838
22.49463406,113.9234318
22.49457872,113.9235251
22.49455838,113.9236046
22.49454915,113.9236754
22.49455051,113.9237546
22.49455051,113.923839
22.49458577,113.9239084
22.49461019,113.9239491
22.49464789,113.923992
22.49468397,113.9240557
22.49476318,113.9241121
22.4948112,113.9241382
22.49487983,113.9241648
22.49496067,113.9241648
22.49502821,113.9241919
22.49511366,113.9242068
22.49518338,113.9242141
22.49523926,113.9242337
22.49532661,113.9242415
22.49540066,113.9242358
22.49548069,113.9242605
22.49557753,113.9242833
22.495641,113.9242847
22.49571587,113.9242901
22.49579861,113.9242806
22.49588894,113.9242448
22.49597439,113.9241957
22.49604031,113.9241379
22.49609104,113.9240576
22.4961225,113.9239771
22.49614746,113.9238943
22.49614041,113.9237969
22.49613173,113.9236968
22.4960867,113.9236003
22.49602675,113.9235072
22.49595106,113.9234421
22.49589193,113.9234033
22.49584201,113.9233903
22.49576335,113.9233808
22.49563829,113.9233743
22.4955287,113.9233605
22.49539849,113.9233195
22.49531359,113.9233184
22.4952086,113.9233049
22.49510444,113.9232864
22.49502252,113.9232642
22.49491835,113.923252
22.49481852,113.923281
22.4947168,113.9233385
22.49465576,113.9233458
22.49462348,113.9233824
22.4945752,113.923476
22.49455051,113.9235522
22.49452474,113.9236545
